DOSSIER_ID,REFERENCE_CHAR,REFERENCE_ANNEE,REFERENCE_NUMERO,REFERENCE_SPLIT,PROCEDURE_COTE,ANNEE_COTE,NUMERO_COTE,Error,VAL_CHP_SUP_01,VAL_CHP_SUP_03,TYPE_EVENEMENT_ID,TR_TYPE_EVENEMENT_DNM,TR_TYPE_EVENEMENT_ABR
142300,SEC,1999,26,1,AVC,1999,4,,,31999D0258,1260,"Adoption by Council","Formal adoption by Council"
149798,COM,1999,466,,,,,,,31999R2151,1260,"Adoption by Council","Formal adoption by Council"
149858,COM,1981,804,6,,,,,,31982R1040,1260,"Adoption by Council","Formal adoption by Council"
149878,COM,1981,804,5,,,,,,31982R1039,1260,"Adoption by Council","Formal adoption by Council"
149898,COM,1981,804,3,,,,,,31982R1037,1260,"Adoption by Council","Formal adoption by Council"
149908,COM,1982,131,,,,,,,31982R1672,1260,"Adoption by Council","Formal adoption by Council"
149918,COM,1981,804,2,,,,,,31982R1037,1260,"Adoption by Council","Formal adoption by Council"
149998,COM,1999,471,,,,,,,31999D0806,1260,"Adoption by Council","Formal adoption by Council"
149999,COM,1999,472,,,,,,,31999R2472,1260,"Adoption by Council","Formal adoption by Council"
150000,COM,1999,473,,,,,,,31999R2473,1260,"Adoption by Council","Formal adoption by Council"
150198,COM,1988,391,2,SYN,,145,,,31991L0689,1260,"Adoption by Council","Formal adoption by Council"
150260,COM,1999,469,,,,,,,31999D0805,1260,"Adoption by Council","Formal adoption by Council"
113721,COM,1987,7,3,,,,,,31987D0513,1260,"Adoption by Council","Formal adoption by Council"
113722,COM,1987,7,4,,,,,,31987D0514,1260,"Adoption by Council","Formal adoption by Council"
113723,COM,1987,7,5,,,,,,31988D0089,1260,"Adoption by Council","Formal adoption by Council"
113724,COM,1987,8,,,,,,,31987R0794,1260,"Adoption by Council","Formal adoption by Council"
113726,COM,1987,10,,,,,,,31987R0500,1260,"Adoption by Council","Formal adoption by Council"
113727,COM,1987,11,,,,,,,31987R0374,1260,"Adoption by Council","Formal adoption by Council"
113728,COM,1987,12,,,,,,,31987R0824,1260,"Adoption by Council","Formal adoption by Council"
113773,COM,1987,52,1,SYN,,83,,,31988L0182,1260,"Adoption by Council","Formal adoption by Council"
113774,COM,1987,52,2,,,,,,31988L0182,1260,"Adoption by Council","Formal adoption by Council"
113776,COM,1987,54,,,,,,,31987R0654,1260,"Adoption by Council","Formal adoption by Council"
113778,COM,1987,56,,,,,,,31987R0409,1260,"Adoption by Council","Formal adoption by Council"
120991,COM,1982,805,4,,,,,,31982R3535,1260,"Adoption by Council","Formal adoption by Council"
121011,COM,1982,825,,CNS,1982,1043,,,31983R1728,1260,"Adoption by Council","Formal adoption by Council"
121035,COM,1982,855,2,CNS,1982,1046,,,31983D0519,1260,"Adoption by Council","Formal adoption by Council"
121055,COM,1992,50,,,,,,,31993D0101,1260,"Adoption by Council","Formal adoption by Council"
121069,COM,1998,184,,,,,,,31999D0081,1260,"Adoption by Council","Formal adoption by Council"
121129,COM,1998,192,,,,,,,31998R0772,1260,"Adoption by Council","Formal adoption by Council"
121229,COM,1998,194,,,,,,,31998R1283,1260,"Adoption by Council","Formal adoption by Council"
121230,COM,1998,193,,,,,,,31998R0904,1260,"Adoption by Council","Formal adoption by Council"
121249,COM,1998,130,2,CNS,1998,118,,,31999R1265,1260,"Adoption by Council","Formal adoption by Council"
121269,COM,1998,171,2,,,,,,31998R1639,1260,"Adoption by Council","Formal adoption by Council"
121390,COM,1982,562,,,,,,,31982R3515,1260,"Adoption by Council","Formal adoption by Council"
121396,COM,1982,577,,,,,,,31983R0056,1260,"Adoption by Council","Formal adoption by Council"
127434,COM,1977,411,5,,,,,,31977R2386,1260,"Adoption by Council","Formal adoption by Council"
129178,COM,1976,700,,,,,,,31978L1032,1260,"Adoption by Council","Formal adoption by Council"
129180,COM,1976,702,1,,,,,,31978L0548,1260,"Adoption by Council","Formal adoption by Council"
152018,COM,1999,535,,CNS,1999,199,,,32000R0555,1260,"Adoption by Council","Formal adoption by Council"
152058,COM,1999,586,,,,,,,31999R2748,1260,"Adoption by Council","Formal adoption by Council"
147038,COM,1999,348,,CNS,1999,154,,,32001R0044,1260,"Adoption by Council","Formal adoption by Council"
150898,COM,1999,552,,CNS,1999,222,,,32000R0812,1260,"Adoption by Council","Formal adoption by Council"
118829,COM,1998,53,8,,,,,,31998D0261,1260,"Adoption by Council","Formal adoption by Council"
121409,COM,1982,598,,,,,,,31982R3459,1260,"Adoption by Council","Formal adoption by Council"
121410,COM,1982,601,,CNS,1982,1027,,,31983D0200,1260,"Adoption by Council","Formal adoption by Council"
20766,COM,1996,320,3,,,,,,31997R0024,1260,"Adoption by Council","Formal adoption by Council"
20767,COM,1996,320,5,CNS,1996,174,,,31997D0007,1260,"Adoption by Council","Formal adoption by Council"
20768,COM,1996,320,6,CNS,1996,175,,,31997D0008,1260,"Adoption by Council","Formal adoption by Council"
20769,COM,1996,320,7,,,,,,31997D0009,1260,"Adoption by Council","Formal adoption by Council"
20770,COM,1996,321,1,ACC,1996,179,,,31997D0306,1260,"Adoption by Council","Formal adoption by Council"
20772,COM,1996,322,1,ACC,1996,180,,,31997D0301,1260,"Adoption by Council","Formal adoption by Council"
105502,COM,1990,518,,,,,,,31991R0456,1260,"Adoption by Council","Formal adoption by Council"
105503,COM,1990,519,1,,,,,,31990R3549,1260,"Adoption by Council","Formal adoption by Council"
105504,COM,1990,519,2,,,,,,31990R3550,1260,"Adoption by Council","Formal adoption by Council"
105505,COM,1990,519,3,,,,,,31990R3551,1260,"Adoption by Council","Formal adoption by Council"
105507,COM,1990,523,,,,,,,31990R3836,1260,"Adoption by Council","Formal adoption by Council"
123807,COM,1980,709,,,,,,,31980R3500,1260,"Adoption by Council","Formal adoption by Council"
123808,COM,1980,710,,,,,,,31980R3496,1260,"Adoption by Council","Formal adoption by Council"
123811,COM,1980,714,,,,,,,31980R3509,1260,"Adoption by Council","Formal adoption by Council"
119235,COM,1983,293,,,,,,,31983R1994,1260,"Adoption by Council","Formal adoption by Council"
122031,COM,1981,169,,,,,,,31981R3019,1260,"Adoption by Council","Formal adoption by Council"
178154,SEC,2002,1254,,,,,,22003D0018,,100155,"Joint Committee decision","Joint Committee decision"
122118,COM,1981,244,,,,,,,31981L0645,1260,"Adoption by Council","Formal adoption by Council"
122123,COM,1981,247,1,CNS,1981,1012,,,31985R3307,1260,"Adoption by Council","Formal adoption by Council"
122123,COM,1981,247,1,CNS,1981,1012,,,31982R3082,1295,"Partial adoption by Council","Partial adoption by Council"
122123,COM,1981,247,1,CNS,1981,1012,,,31981R3577,1295,"Partial adoption by Council","Partial adoption by Council"
122124,COM,1981,247,2,CNS,1981,1013,,,31982R2145,1260,"Adoption by Council","Formal adoption by Council"
122124,COM,1981,247,2,CNS,1981,1013,,,31981R3578,1260,"Adoption by Council","Formal adoption by Council"
122141,COM,1981,266,,,,,,,31981R3246,1260,"Adoption by Council","Formal adoption by Council"
122149,COM,1981,274,,,,,,,31983L0265,1260,"Adoption by Council","Formal adoption by Council"
122155,COM,1981,284,,,,,,,31981R2195,1260,"Adoption by Council","Formal adoption by Council"
122156,COM,1981,285,,,,,,,31981D0598,1260,"Adoption by Council","Formal adoption by Council"
158325,COM,2000,491,,,,,,,32000R2042,1260,"Adoption by Council","Formal adoption by Council"
162179,COM,2000,197,,,,,,,32001R0468,1260,"Adoption by Council","Formal adoption by Council"
126171,COM,1978,228,,,,,,,31979L343,1260,"Adoption by Council","Formal adoption by Council"
126172,COM,1978,229,,,,,,,31980R2211,1260,"Adoption by Council","Formal adoption by Council"
126179,COM,1978,236,,,,,,,31978R1423,1260,"Adoption by Council","Formal adoption by Council"
126182,COM,1978,238,,,,,,,31978X0584,1260,"Adoption by Council","Formal adoption by Council"
126193,COM,1978,250,,,,,,31979B0081,,1810,"Signature of budget by EP","Signature of budget by EP"
126194,COM,1978,251,,,,,,,31978R1276,1260,"Adoption by Council","Formal adoption by Council"
126196,COM,1978,253,,,,,,,31979R0234,1260,"Adoption by Council","Formal adoption by Council"
126197,COM,1978,254,1,,,,,,31978R1761,1260,"Adoption by Council","Formal adoption by Council"
126028,COM,1978,89,1,,,,,,31978R3039,1260,"Adoption by Council","Formal adoption by Council"
126030,COM,1978,91,1,,,,,,"31978R1374 ",1260,"Adoption by Council","Formal adoption by Council"
126031,COM,1978,91,2,,,,,,31978R1375,1260,"Adoption by Council","Formal adoption by Council"
126034,COM,1978,93,,CNS,1978,1004,,,31981R3245,1260,"Adoption by Council","Formal adoption by Council"
123980,COM,1980,856,,,,,,,31981R0013,1260,"Adoption by Council","Formal adoption by Council"
126051,COM,1978,115,,,,,,,31982L0711,1260,"Adoption by Council","Formal adoption by Council"
118068,COM,1984,445,,,,,,,31986L0354,1260,"Adoption by Council","Formal adoption by Council"
155280,COM,2000,150,,,,,,,32000R0723,1260,"Adoption by Council","Formal adoption by Council"
155282,COM,2000,145,,,,,,,32000R0607,1260,"Adoption by Council","Formal adoption by Council"
193994,COM,2006,113,1,,,,,,42006D0682,1260,"Adoption by Council","Formal adoption by Council"
131899,SEC,1998,776,,,,,,21998D1111(01),,100154,"Association Council decision","Association Council decision"
132059,SEC,1998,805,,,,,,22000D1019(08),,100155,"Joint Committee decision","Joint Committee decision"
103094,COM,1992,147,,,,,,,31992L0060,1260,"Adoption by Council","Formal adoption by Council"
20810,COM,1996,385,,,,,,,31996D0693,1260,"Adoption by Council","Formal adoption by Council"
101687,SEC,1994,764,,,,,,21994D0908(01),,100155,"Joint Committee decision","Joint Committee decision"
20965,COM,1996,604,,,,,,,31997D0033,1260,"Adoption by Council","Formal adoption by Council"
20966,COM,1996,606,,CNS,1996,286,,,31996R2443,1260,"Adoption by Council","Formal adoption by Council"
20971,COM,1996,612,,ACC,1996,292,,,31996R2490,1260,"Adoption by Council","Formal adoption by Council"
20973,COM,1996,614,,CNS,1996,288,,,31997R0409,1260,"Adoption by Council","Formal adoption by Council"
20209,COM,1997,444,,,,,,,31997R1890,1260,"Adoption by Council","Formal adoption by Council"
122036,COM,1981,175,1,,,,,,31981L0476,1260,"Adoption by Council","Formal adoption by Council"
122037,COM,1981,175,2,,,,,,31981D0477,1260,"Adoption by Council","Formal adoption by Council"
122043,COM,1981,179,3,,,,,,31983R0354,1260,"Adoption by Council","Formal adoption by Council"
122051,COM,1981,187,,CNS,1981,1009,,,31985L0339,1260,"Adoption by Council","Formal adoption by Council"
128335,COM,1976,27,,,,,,,31980L0737,1260,"Adoption by Council","Formal adoption by Council"
128347,COM,1976,40,,,,,,,31976R0666,1260,"Adoption by Council","Formal adoption by Council"
128351,COM,1976,44,2,,,,,,31978R2210,1260,"Adoption by Council","Formal adoption by Council"
128358,COM,1976,48,2,CNS,1976,1002,,,31980L0778,1260,"Adoption by Council","Formal adoption by Council"
128359,COM,1976,49,,CNS,1976,1003,,,31977R1170,1260,"Adoption by Council","Formal adoption by Council"
128364,COM,1976,54,,,,,,,31976R1048,1260,"Adoption by Council","Formal adoption by Council"
128381,COM,1976,63,,,,,,,31976R1531,1260,"Adoption by Council","Formal adoption by Council"
128383,COM,1976,65,,,,,,,31976R0811,1260,"Adoption by Council","Formal adoption by Council"
128397,COM,1976,80,,,,,,,41977Y0613(01),1260,"Adoption by Council","Formal adoption by Council"
128403,COM,1976,85,,CNS,1976,1004,E,,2827,1260,"Adoption by Council","Formal adoption by Council"
116998,COM,1985,818,,,,,,,31986R0483,1260,"Adoption by Council","Formal adoption by Council"
117000,COM,1985,820,,,,,,,31985R3804,1260,"Adoption by Council","Formal adoption by Council"
117001,COM,1985,822,,,,,,,31986R0468,1260,"Adoption by Council","Formal adoption by Council"
117002,COM,1985,823,,,,,,,31986R0470,1260,"Adoption by Council","Formal adoption by Council"
117004,COM,1985,826,,,,,,,31986R0479,1260,"Adoption by Council","Formal adoption by Council"
117005,COM,1985,827,,,,,,,31986R0473,1260,"Adoption by Council","Formal adoption by Council"
117007,COM,1985,829,,,,,,,31986R0467,1260,"Adoption by Council","Formal adoption by Council"
117008,COM,1985,830,,,,,,,31986R0846,1260,"Adoption by Council","Formal adoption by Council"
176650,SEC,2002,1016,,,,,,22002D0154,,100155,"Joint Committee decision","Joint Committee decision"
124402,COM,1979,148,,,,,,,31979R1178,1260,"Adoption by Council","Formal adoption by Council"
124403,COM,1979,149,,,,,,,31979R0586,1260,"Adoption by Council","Formal adoption by Council"
124404,COM,1979,150,,,,,,,31979R1177,1260,"Adoption by Council","Formal adoption by Council"
124406,COM,1979,152,,,,,,,31979R0593,1260,"Adoption by Council","Formal adoption by Council"
124411,COM,1979,158,,CNS,1979,1004,,,31980D0342,1260,"Adoption by Council","Formal adoption by Council"
124413,COM,1979,161,,,,,,,31979L0580,1260,"Adoption by Council","Formal adoption by Council"
103059,COM,1992,107,,IND,1992,1008,,,31992D0877,1295,"Partial adoption by Council","Partial adoption by Council"
103059,COM,1992,107,,IND,1992,1008,,,31992D0578,1260,"Adoption by Council","Formal adoption by Council"
100486,COM,1995,555,,,,,,,31995R3091,1260,"Adoption by Council","Formal adoption by Council"
100488,COM,1995,562,,,,,,,31995R3059,1260,"Adoption by Council","Formal adoption by Council"
100492,COM,1995,569,,,,,,,31995D0578,1260,"Adoption by Council","Formal adoption by Council"
11315,COM,1990,314,5,COD,1990,288,,,31997L0066,1815,"Signature by EP and Council","Signature by EP and Council"
11321,COM,1991,147,,COD,1994,343,,,31997L0055,1815,"Signature by EP and Council","Signature by EP and Council"
11386,COM,1995,86,2,COD,1995,74,,,31997L0036,1815,"Signature by EP and Council","Signature by EP and Council"
11388,COM,1995,107,2,COD,1995,80,,,31998L0004,1815,"Signature by EP and Council","Signature by EP and Council"
11413,COM,1995,598,2,CNS,1995,299,,,31999L0029,1260,"Adoption by Council","Formal adoption by Council"
11448,COM,1996,248,3,COD,1996,164,,,31998L0069,1815,"Signature by EP and Council","Signature by EP and Council"
11451,COM,1996,255,,SYN,1996,168,,,31997L0070,1260,"Adoption by Council","Formal adoption by Council"
11462,COM,1996,340,,PRT,1996,196,,,31997L0080,1260,"Adoption by Council","Formal adoption by Council"
11617,COM,1995,227,2,COD,1995,221,,,31997L0067,1815,"Signature by EP and Council","Signature by EP and Council"
11620,COM,1995,272,,CNS,1995,154,,,31997L0041,1260,"Adoption by Council","Formal adoption by Council"
11629,COM,1995,379,,COD,1995,207,,,31997L0033,1815,"Signature by EP and Council","Signature by EP and Council"
107444,COM,1988,471,,,,,,,31988R4181,1260,"Adoption by Council","Formal adoption by Council"
107646,COM,1988,676,,,,,,,31988R4017,1260,"Adoption by Council","Formal adoption by Council"
107647,COM,1988,678,,,,,,,31988R4249,1260,"Adoption by Council","Formal adoption by Council"
107648,COM,1988,679,,,,,,,31989R0967,1260,"Adoption by Council","Formal adoption by Council"
107649,COM,1988,680,,,,,,,31988R3903,1260,"Adoption by Council","Formal adoption by Council"
107650,COM,1988,681,,,,,,,31988R3905,1260,"Adoption by Council","Formal adoption by Council"
107651,COM,1988,682,,IND,1988,1033,,,31988R3946,1260,"Adoption by Council","Formal adoption by Council"
107653,COM,1988,684,,,,,,,31989R0033,1260,"Adoption by Council","Formal adoption by Council"
107655,COM,1988,686,,,,,,,31988D0650,1260,"Adoption by Council","Formal adoption by Council"
107658,COM,1988,688,,,,,,,31988R4244,1260,"Adoption by Council","Formal adoption by Council"
107659,COM,1988,690,,,,,,,31988R4111,1260,"Adoption by Council","Formal adoption by Council"
123656,COM,1980,608,1,,,,,,31980R3514,1260,"Adoption by Council","Formal adoption by Council"
123657,COM,1980,608,2,,,,,,31980R3515,1260,"Adoption by Council","Formal adoption by Council"
123658,COM,1980,609,,,,,,,31980R3528,1260,"Adoption by Council","Formal adoption by Council"
123659,COM,1980,610,1,,,,,,31981R0440,1260,"Adoption by Council","Formal adoption by Council"
123661,COM,1980,611,,,,,,,31980R3527,1260,"Adoption by Council","Formal adoption by Council"
123664,COM,1980,614,,,,,,,31981L0602,1260,"Adoption by Council","Formal adoption by Council"
123666,COM,1980,616,1,,,,,,31981R1742,1260,"Adoption by Council","Formal adoption by Council"
123671,COM,1980,624,,CNS,1980,1028,,,31983L0416,1260,"Adoption by Council","Formal adoption by Council"
123672,COM,1980,625,1,,,,,,31981R0217,1260,"Adoption by Council","Formal adoption by Council"
123673,COM,1980,625,2,,,,,,31981R0218,1260,"Adoption by Council","Formal adoption by Council"
123677,COM,1980,630,1,,,,,,31980R3186,1260,"Adoption by Council","Formal adoption by Council"
103001,COM,1992,94,3,,,,,,31992R1739,1260,"Adoption by Council","Formal adoption by Council"
123680,COM,1980,632,1,,,,,,31980R2834,1260,"Adoption by Council","Formal adoption by Council"
103473,COM,1992,544,,COD,,450,,,31997R0515,1260,"Adoption by Council","Formal adoption by Council"
103474,COM,1992,545,,,,,,,31992L0122,1260,"Adoption by Council","Formal adoption by Council"
103475,COM,1992,546,,,,,,,31993R0221,1260,"Adoption by Council","Formal adoption by Council"
103476,COM,1992,549,,,,,,,31992D0606,1260,"Adoption by Council","Formal adoption by Council"
103478,COM,1992,551,,,,,,,31993D0383,1260,"Adoption by Council","Formal adoption by Council"
103480,COM,1992,552,2,,,,,,31994D0117,1260,"Adoption by Council","Formal adoption by Council"
103482,COM,1992,556,,,,,,,31993R0316,1260,"Adoption by Council","Formal adoption by Council"
126311,COM,1978,332,,,,,,,31979L0168,1260,"Adoption by Council","Formal adoption by Council"
126317,COM,1978,341,,,,,,,31978R2459,1260,"Adoption by Council","Formal adoption by Council"
126319,COM,1978,343,1,,,,,,31978R3080,1260,"Adoption by Council","Formal adoption by Council"
